Dia Disp
58.408
59.168
60.39
61.302
62.252
62.448
62.978
62.95
64.314
63.496
63.736
65.162
65.266
65.17
65.292
65.438
65.526
66.466
66.896
67.14
66.996
66.932
66.666
67.36
66.446
67.816
67.714
67.3
67.808
67.996
67.65
68.152
67.814
68.164
68.406
68.34
68.262
69.36
68.77
68.836
68.396
69.51
68.67
69.044
68.632
68.398
67.952
69.236
69.594
69.96
69.19
69.076
69.19
70.102
68.952
70.388
70.342
70.042
70.042
69.606
70.374
69.188
69.018
69.366
69.504
70.024
69.69
69.476
69.464
69.756
69.924
69.678
69.268
69.702
69.874
69.166
69.482
69.478
69.484
69.914
69.488
69.886
70.678
70.376
70.306
70.04
70.218
70.55
70.552
69.942
70.602
69.988
70.82
70.888
70.572
69.88
71.312
70.378
46.696
45.464
47.534
49.554
51.386
53.254
55.548
55.672
57.91
58.798
59.68
60.474
61.228
61.936
62.258
64.164
64.866
67.652
69.244
69.006
67.92
67.918
68.95
69.074
68.32
70.174
68.878
70.212
71.152
70.148
71.1
71.242
70.898
71.446
71.472
71.404
72.12
72.326
72.044
72.774
73.546
72.746
73.098
72.804
72.54
72.492
72.12
73.018
71.868
72.758
73.852
73.034
74.016
72.822
73.438
73.934
73.846
73.222
72.868
74.092
73.476
72.822
74.866
74.988
74.426
74.13
75.128
74.968
74.766
75.124
74.892
75.466
74.782
75.08
75.0
75.648
75.892
74.732
75.076
75.336
75.8
74.82
74.102
75.394
75.028
74.752
75.092
74.35
74.812
74.636
75.544
76.74
72.774
69.946
67.732
66.078
63.96
62.648
61.144
59.66
58.886
58.694
57.658
56.938
56.296
55.476
55.372
55.214
54.566
53.89
52.06
53.056
52.496
50.886
54.472
57.364
60.128
61.468
61.854
64.106
64.954
67.606
66.452
66.82
66.684
66.714
67.844
68.006
67.962
68.364
70.146
69.778
68.896
69.544
69.624
70.01
69.158
53.08
49.742
50.72
52.478
54.446
55.298
56.918
58.338
59.518
60.022
61.906
62.152
63.674
64.402
65.394
66.986
67.962
68.988
69.412
70.24
71.668
70.926
71.95
72.15
72.084
72.552
73.488
74.124
74.512
73.626
74.31
73.78
73.872
74.624
72.676
72.38
73.652
72.898
72.904
74.438
74.442
74.052
73.854
73.09
73.744
73.174
72.47
72.186
73.23
73.664
72.812
73.506
73.636
73.922
73.76
72.778
73.386
72.922
73.36
73.946
73.77
74.304
74.24
73.49
74.142
74.056
73.86
74.526
74.576
74.382
74.272
74.108
75.088
75.126
75.008
74.23
75.976
75.41
76.63
75.336
75.152
78.112
74.214
72.928
74.314
74.336
74.618
73.9
71.85
74.336
75.038
74.262
71.996
68.972
66.802
65.13
62.952
61.994
60.758
59.1
58.396
57.216
56.444
55.556
54.906
54.306
53.468
52.764
52.404
51.826
51.542
51.404
50.792
50.318
53.266
55.77
57.178
59.12
59.514
60.722
61.854
63.224
63.028
63.694
63.8
63.994
64.85
65.352
66.324
66.366
66.282
67.656
66.764
66.394
66.754
66.772
67.232
68.054
67.54
67.004
68.384
68.668
69.184
68.846
69.738
69.938
69.626
70.214
69.27
70.732
69.954
70.154
70.232
70.38
71.328
70.684
71.086
70.78
70.972
71.082
71.118
71.22
71.064
70.598
70.424
70.866
70.942
70.95
70.38
71.7
70.538
70.742
70.27
70.956
70.992
70.84
70.58
70.83
70.558
71.076
70.376
73.294
70.99
70.246
70.968
70.348
46.302
45.246
48.21
48.096
49.964
51.876
53.884
54.908
55.864
56.882
56.892
58.554
59.86
60.596
61.976
62.796
64.106
65.72
67.436
66.934
67.51
68.442
68.092
68.136
67.536
68.182
69.478
70.832
71.752
71.932
70.704
71.66
71.756
72.436
73.108
72.588
72.954
73.234
73.996
74.304
74.964
75.424
74.536
73.42
74.104
73.7
73.906
73.79
73.356
73.464
73.962
74.898
74.246
74.086
74.04
74.13
73.526
73.04
74.238
73.1
72.628
72.968
73.122
72.212
72.318
72.316
71.676
72.34
71.534
71.572
70.764
71.138
71.542
70.24
72.198
70.398
71.752
71.61
72.358
71.634
71.914
71.374
70.462
70.92
70.692
70.952
71.206
70.7
71.0
71.994
70.994
71.972
68.796
65.942
63.478
61.282
59.586
58.094
56.6
55.578
54.496
53.504
52.792
52.06
51.418
50.434
50.166
49.574
48.962
48.732
48.912
47.976
47.978
46.518
49.922
52.806
54.644
56.498
57.68
58.912
59.522
59.974
60.252
61.406
61.918
62.87
62.88
62.196
62.02
61.746
62.356
62.662
63.04
63.348
64.064
64.72
64.766
65.69
65.35
66.642
63.724
66.8
66.648
66.346
68.788
67.932
67.904
68.118
67.578
67.59
68.158
67.932
67.744
68.954
68.794
68.314
68.424
69.716
68.902
68.83
68.448
68.846
68.636
68.088
68.218
68.352
67.058
67.836
67.53
66.978
66.276
66.694
67.01
67.702
67.15
67.328
67.65
68.224
67.728
67.308
67.25
67.326
67.46
66.926
67.172
66.588
67.828
67.782
66.928
66.448
66.62
67.428
66.462
67.184
66.91
66.89
67.202
66.346
66.178
66.024
66.202
67.058
66.136
67.194
66.49
67.544
67.012
66.692
66.838
67.058
67.25
67.794
66.824
67.24
67.25
68.232
66.666
67.516
