Dia Disp
68.102044
44.696032
50.21096
77.328858
79.019354
63.23
60.876108
77.032624
55.332944
53.848592
75.39256
44.032296
56.552736
71.678144
39.579694
40.27212
71.953218
45.669242
63.422
63.372
74.011736
58.578
77.982794
50.356
75.244962
54.165142
74.514502
42.750842
51.812728
66.082
75.565926
74.08495
52.958138
63.35
63.954114
59.153224
60.574
73.276278
62.572
77.360728
74.267468
72.94
45.895702
71.658
53.278
61.714898
68.056
77.653652
42.832754
39.183114
73.287376
59.517934
57.585468
60.295648
61.704
45.148042
60.78076
71.156
66.854
78.084762
51.030212
50.819332
76.37713
76.706922
74.722
67.370998
73.213772
70.544
76.42633
77.169512
43.788376
69.312
75.722482
77.811504
65.954
40.812986
69.76677
75.284686
65.267502
40.555112
68.852
38.94562
70.36
59.816
73.313664
71.711246
75.038364
43.809146
71.397098
53.208
52.558506
42.384704
51.653252
58.619042
74.23
40.04962
77.090262
74.732264
75.764412
64.282
76.733534
77.941512
73.38902
78.179202
42.0738
56.766084
77.81183
57.782848
58.174042
76.023648
76.007162
67.078
45.303104
69.17
47.322
68.892
69.495756
52.433626
76.700106
52.082
42.669578
77.162956
43.432298
38.903432
39.61773
63.531572
72.52
72.832316
58.816
74.547864
74.428
41.351842
58.196
57.88274
71.333748
49.141752
55.956048
54.980176
59.388
68.264
76.995432
51.225648
66.6
66.954
75.641802
39.296442
65.87
66.79
64.283192
58.04
45.67411
72.924
55.156
76.601318
49.67
74.276814
50.541854
72.25854
69.54466
75.083346
74.752776
52.917376
51.169632
68.642782
74.692996
75.64375
56.738
50.656286
72.713082
54.33455
64.14
77.864664
77.245454
56.37
66.503974
57.919282
72.44969
80.53882
63.924
50.995488
79.605072
70.523128
40.76528
79.792068
44.096
55.913924
59.94541
57.11736
60.037318
71.746944
59.849868
63.82099
70.778
59.37884
77.814814
64.564886
78.15272
61.343436
75.43871
43.097054
74.808724
52.974558
49.179074
63.408898
72.200514
70.468
56.974
51.709852
43.937336
70.02497
62.896914
44.136666
78.60739
57.407168
60.046
58.572
74.076
71.434
54.865746
54.525894
49.136884
63.770688
49.575978
61.762734
74.934904
62.504
75.033562
63.192
48.492684
56.08
53.386586
69.81253
77.001598
71.426
52.754
78.460052
39.130994
38.152006
74.039646
76.352532
53.474146
51.570756
64.838
48.713172
58.05
71.408068
70.484
55.124074
71.219254
54.816
64.5
59.486
65.814
59.946
75.332588
72.916
51.173852
43.690172
71.01
76.548614
62.098
59.142
77.15184
71.991708
64.766358
37.848308
39.38134
43.739112
49.691836
55.755552
60.096514
74.428
75.526334
44.172364
72.864834
57.228
53.9
60.428382
76.334422
78.038288
44.624828
75.667512
52.261494
71.398396
62.998
78.062694
63.297388
56.932
40.58153
68.762
54.9498
58.912744
45.474262
78.909208
63.09
61.039284
58.724
74.206974
78.293892
43.234138
76.857766
69.350264
71.100864
53.546516
61.7
75.49
61.622
63.20282
71.565012
60.98249
68.218
61.63331
51.729388
67.528268
63.73
67.024
61.798
54.840756
61.42827
75.137932
74.967228
62.356954
74.21697
41.47919
52.449138
75.518
45.155442
76.650908
44.729004
62.119332
54.605664
57.714
63.896
63.32
58.818
55.321002
76.487926
69.199226
65.65
52.49334
67.82
69.557188
74.445896
68.601046
39.567038
48.436346
43.991468
68.22582
61.314228
42.826588
39.810568
62.568
73.643066
61.94
42.083082
77.104022
77.836818
74.374
62.439062
40.27809
72.952652
57.828
76.6217
71.678
63.038
79.265804
64.116
59.115968
79.656348
71.824378
74.699098
64.334
61.55
52.979362
74.275452
58.992
65.628
72.936826
51.807342
51.276
55.966
60.017456
63.494
42.783166
56.28941
67.796982
80.282764
52.854
78.265786
66.374
53.678862
55.8927
59.877648
76.243552
44.995576
64.394
57.44053
61.850488
52.626724
67.208472
57.072
60.566
51.009118
54.760338
61.84166
74.112
62.561606
68.45
74.58629
51.158
63.884988
57.98
39.008774
75.325318
74.450374
52.147518
50.714248
58.409848
48.964038
56.892
40.861538
66.261288
61.905724
78.314726
71.306682
77.822408
74.066
69.661622
54.359668
57.657514
78.168622
65.500062
74.285188
72.524852
52.965862
78.567538
60.495106
47.449828
77.107332
77.848956
78.397352
39.515892
63.443948
59.24948
73.781706
68.868072
78.074312
60.748
54.136
67.09586
58.936
73.27394
42.847552
75.348
41.78438
47.983882
51.864
72.868338
68.484
73.756
38.376518
77.636322
69.38395
43.457612
58.586
46.01948
77.281152
74.26
66.342098
75.67536
74.844424
42.2447
73.175996
65.59
55.347158
59.212938
44.09149
57.01
74.644
62.924
43.057266
69.230706
64.33252
66.616068
74.632958
77.20547
62.808056
65.238
41.763352
65.378
75.218156
77.099608
70.3595
60.386
66.875826
61.195644
70.11558
43.096406
77.661116
78.056332
69.164
